words,count
regularly,0.05144343531130199
sarcopenia,0.056996662182352005
affairs,0.060533886131925195
sustain,0.06267162152045595
mix,0.06474789596575674
accordance,0.07448938991066582
seroconversion,0.0758199896235222
aucs,0.07659083822223996
apparently,0.0768942433161073
parenchyma,0.0768942433161073
minimisation,0.07707785184871425
pi,0.0784547250706323
pharmacokinetic,0.08041148651526744
spirit,0.08041504056901426
compose,0.08154977212447519
luminex,0.08185148984076678
congo,0.08185148984076678
heightened,0.08387446728294246
whichever,0.08394558652621087
unable,0.08405287857217467
officially,0.08517840078610596
college,0.0856598376514588
universidad,0.08663896089519414
distancing,0.0868508486546396
antirheumatic,0.08750588445155785
stromal,0.08801137529995888
plasmatic,0.08962945613476021
rehabilitation,0.09036237659871296
unsuitable,0.0919451271082053
division,0.0925023781027313
dmec,0.09315913635511612
mls,0.09315913635511612
switzerland,0.09496723607071442
counteract,0.09520552166037595
fashion,0.09538213680619281
unrelated,0.09600473182632906
elective,0.09851390199549248
immediate,0.09851390199549248
alongside,0.10000618970241922
contraindication,0.10055728166699876
tumour,0.10195968454179252
baricitinib,0.10234145988914116
efficiency,0.10471643220240699
spectra,0.10674820551751311
escalate,0.1075495671002128
amount,0.10954753608489232
capsule,0.11021329500442019
fund,0.11043039764650023
unfortunately,0.11069242596932793
ecological,0.1115448745538086
diversity,0.1115448745538086
aptt,0.11178665603115417
northeast,0.11178665603115417
antibacterial,0.11178665603115417
queen,0.11197628400507556
spironolactone,0.11308030568261782
cardioprotective,0.11352410024892781
valid,0.11561677777307139
repurpose,0.11614619094659895
being,0.1163743057937031
water,0.1163743057937031
elizabeth,0.11682439348804907
somatic,0.11697350105243087
apixaban,0.11697350105243087
less,0.1174690489690782
continuously,0.11806757629412619
russia,0.11848104039719463
ventilatory,0.1191246761150509
computer,0.11919093977848932
consumer,0.1193317141181376
uniform,0.11949803771626231
afflict,0.1207291351984001
catastrophic,0.1207291351984001
sensitive,0.1211769709277517
minimization,0.12517004603344964
administrative,0.1253432430409119
understudied,0.12548819825062313
excellent,0.12744792742758626
cardiopulmonary,0.12760967009552154
barrier,0.12939245516853268
cun,0.12995844134279122
navarra,0.12995844134279122
discretion,0.1303112430195464
febrile,0.13063608371666327
multidisciplinary,0.13064858034259738
spontaneously,0.13064858034259738
decompensate,0.13112747047940926
carvedilol,0.13171260949678934
speak,0.13254186695178574
mobile,0.1342444685691749
lastly,0.13517567178768503
improved,0.13602134301140317
blacks,0.13635920394937942
marketing,0.13670721273786285
breastfeed,0.13679039035420693
ssris,0.13740723105579275
monoamine,0.13740723105579275
derangement,0.13909448279547268
proper,0.13933204421877363
refractory,0.1395228397599127
fall,0.13958046126563886
aucsofa,0.13963820953540426
aqueous,0.13968565918153739
bedside,0.13968565918153739
plasminogen,0.14052390528324235
centrally,0.14204866944774913
participation,0.14310148846463744
eu,0.14338119973773572
betacoronavirus,0.1434042532299808
schedule,0.14430912152446887
having,0.14435624825003524
rwd,0.14470317988747966
apr,0.14470384337754344
team,0.14582931430324542
modifier,0.14598437345727305
unexpected,0.14694330455693227
dnr,0.14741432237869956
deal,0.14796693695735239
shape,0.1479717275036958
gap,0.14831548369747788
speculate,0.14835587890050972
emphysema,0.14835587890050972
adherence,0.14859523674317474
caution,0.14885106400313686
vasoactive,0.1505881311049953
esterase,0.15078276525439638
criteria,0.15081948722681246
morning,0.152251901210786
wellbeing,0.1527836587127379
lmr,0.15318167644447991
pump,0.15391205930389756
glasgow,0.1541557036974285
universal,0.15566843630322175
sealed,0.15622914628852488
solidarity,0.15629491856934702
semi,0.1564081259614752
syndromic,0.15659334282527845
requiring,0.15857637467409852
inotrope,0.15926048470462967
tactic,0.15926048470462967
medically,0.16041012413845343
nrs,0.16076404461438404
interrupt,0.16112732202799732
austria,0.16173763659053178
mon,0.16214123043028109
wbcs,0.16214123043028109
sar,0.16262342719774056
slow,0.16326006128725234
assignment,0.16458199547757554
successfully,0.16590687438563617
balloon,0.16615580430752414
pathogenetic,0.16715683942721715
intention,0.16799962249182765
specialist,0.1683940466373151
acquisition,0.16841929272259792
consensus,0.16944814841219857
write,0.16969491157104177
consult,0.17005609256296672
mna,0.17016708922214024
stepwise,0.17042255012283242
warfarin,0.17093231446925003
witness,0.17280444428450542
accept,0.17388444228700667
hemophagocytic,0.1750117689031157
dmard,0.1750117689031157
isrctn,0.1751601657272108
capture,0.17561840327329714
characterise,0.1766887932919257
metalloproteinase,0.1771624178666319
instead,0.17819610663726304
moderately,0.17881248830971713
project,0.17897938186523218
envelope,0.17899484741743527
usual,0.18050802297539162
eye,0.18061140410192078
preference,0.1811240639018708
objectives,0.18114309443588503
russian,0.1813397172212566
growth,0.18206660499559496
igm,0.18209388267589888
exploratory,0.18211215942295322
spleen,0.1823127279083061
belief,0.18234486133648858
metabolite,0.18259718910227882
epoch,0.18369918436370258
veterans,0.18376695226046888
neonate,0.18407854161087164
institutional,0.1843125214290762
vertebral,0.18495605549424213
analytic,0.18524469709458824
hlh,0.18524815897295774
upward,0.1853054810188929
adequate,0.18566379936545607
reproductive,0.18601795384580747
orbcel,0.18631827271023224
withdrawal,0.18647693229043494
approval,0.18647693229043494
visual,0.18649666257657843
cardiorespiratory,0.18669950746237368
federation,0.18764125040932683
nulliparous,0.18768487695973138
grocery,0.1877715650466979
neurocognitive,0.1885493867577321
task,0.1885493867577321
content,0.1894670897222051
rheumatoid,0.19139476128091792
latin,0.19166684442799725
diminish,0.19214263351603603
provision,0.19257321106463826
orally,0.1928711607979072
lab,0.19333272105542665
bdmards,0.1943218830114626
package,0.19444121670216863
