words,count
pf,0.8197782163607323
ir,0.8376839954010799
circulatory,0.8841427048507468
productive,0.8973635609455142
va,0.9124084690526376
ltbi,0.9285281890122977
albeit,0.9366064578125439
portal,0.9437135854939945
moment,0.989113382030929
ne,0.9987130388311511
progressively,1.017692728104998
comparatively,1.0224871704604315
reduced,1.0289614466791508
igf,1.0324547142751053
compile,1.0386986605110864
nih,1.0392116648589513
integration,1.0576622767494037
adrenal,1.0768666475006767
proof,1.0858272169218748
phosphate,1.1144060581814195
actively,1.1152517190140827
consortium,1.1237401010871595
reading,1.1261934408967775
less,1.129708056986527
consequent,1.1372745944383835
pet,1.152963922304422
transform,1.1573858971737367
entity,1.1763737697800505
read,1.1837731277978607
nonspecific,1.202675267964242
unsupervised,1.2171102758972052
cerebrospinal,1.2370706394929964
contrary,1.2560756959597081
morphology,1.2685116950553386
candida,1.274671485933434
lie,1.2752269403565448
pancreas,1.2814844446017508
morphological,1.2823126077859563
viable,1.294120963326289
periodontal,1.304064227051621
spleen,1.3076081954735013
mapping,1.3086074807350934
indian,1.3195961403311798
pertain,1.3386071630861136
linkage,1.3439596119943393
classic,1.3442472397231775
interface,1.3473459914583907
mc,1.3479903163319935
heightened,1.3483792068847635
aids,1.349445846794567
exploration,1.360343742527947
probe,1.3610966293472182
neuro,1.36209755879992
cb,1.3626979406991568
copper,1.3682057402032153
seriously,1.3709477947928697
nonetheless,1.381669430385548
whilst,1.3889782101858823
heighten,1.3970050210169924
heat,1.39799958175421
alongside,1.4006707700541348
cc,1.4117728173393154
underline,1.4158613372234459
readily,1.4168409078203017
harbor,1.4169869012045972
activator,1.4193543534115933
proximal,1.4200611199731414
amplification,1.4286692216323331
causality,1.432070978782205
congenital,1.4366464024081933
ancestry,1.4380664725684211
thorough,1.4503924098275212
provoke,1.4537588650098112
manuscript,1.4693271335447267
apparent,1.470127022812773
band,1.4779284341480137
instance,1.4826206844785
pos,1.4929302004946443
rasi,1.503670554358644
connection,1.5096168860261934
extra,1.5168890294269615
mimic,1.5397434486950916
attachment,1.544038131387828
adversely,1.5478851750319205
surfactant,1.5547126413247045
switch,1.5581571845315745
extensively,1.5631704317522466
focal,1.5678477008376173
malignant,1.573152182300094
lastly,1.5760342152020175
unrelated,1.5778854774026527
cl,1.5783055519527869
obvious,1.5806470078716748
discrepancy,1.5883169669918802
opportunistic,1.5920401559024677
calmette,1.5999059196011862
guerin,1.5999059196011862
alzheimer,1.6085524480985323
hair,1.613547808693258
progesterone,1.6161805489045236
dimensional,1.6246119640153551
skeletal,1.6265433993618965
stability,1.6274060497631901
organism,1.6403066090473015
etiological,1.646213073620398
surprisingly,1.6466544657943758
connect,1.6534042817965398
sace,1.657141778701293
deposition,1.667007387334868
cytometric,1.6820928674376574
plant,1.6979099950304497
silent,1.7067988214871976
encompass,1.70767399945376
apparently,1.712222833477226
interesting,1.7154112317815253
elimination,1.7213827939497786
histopathological,1.723767075821276
integrated,1.7314653000734679
vasculitis,1.7426576655799828
simultaneous,1.7474576077636488
stool,1.7501174680427223
immuno,1.7534707219312766
