words,count
annular,0.08021061313833927
restricted,0.09335621258818888
centers,0.09494284206685952
confidential,0.09774659542655169
meaningful,0.10346502575335727
introduce,0.10551092477015002
multiplication,0.10581745570992375
cautiously,0.10705555485639826
mold,0.1076271277055786
mind,0.10784795465466736
histopathological,0.10794463299312078
appointment,0.10823896760447423
school,0.11148728876450156
uncommon,0.11208010256478362
harm,0.11234354210902132
scrutinize,0.11306471826775576
quantitatively,0.11705344148744123
ineffective,0.11774474868867787
preferentially,0.1179599524478683
illustrate,0.12081618669028071
chronically,0.12384213467383041
pharmacologic,0.12448650393974715
fill,0.1245812786369042
contrary,0.12616350220697467
pertinent,0.13063544727329546
dead,0.133975417004405
alc,0.1345635685355566
reticular,0.13631336456007553
distance,0.13631577483344254
london,0.1394756829804223
stem,0.14019749072070858
von,0.14064896649825265
patent,0.14122780669118012
hilar,0.14221516886847513
underserved,0.14221768349669967
grading,0.1431944815146174
av,0.14413106467641532
moose,0.1444065623789969
mi,0.14695919710029104
standardised,0.14923755705154496
compete,0.1535653773699198
pertain,0.15381027650802281
construction,0.15386639591444434
impose,0.15466530420282398
belgium,0.15883031011402793
routinely,0.16254156971257497
childhood,0.16354983261789008
prepare,0.16419765240953738
inequality,0.16456633772927468
israel,0.16703008457381524
county,0.16736080530016378
mohfw,0.16815659547257378
minimally,0.17286034214838875
equivalent,0.17452824668138225
cascadeeventually,0.17470065804811852
expire,0.17607667510559838
solution,0.1774046687305459
brief,0.1774046687305459
rat,0.17775849443611905
discovery,0.17986173183636242
plr,0.17986858277488796
slope,0.18104266684409917
coverage,0.18104266684409917
injection,0.183292413897392
entire,0.18334871951433662
stimulate,0.1835694594606436
citation,0.1841524389291374
dor,0.18765614770069328
florida,0.18828717378656973
historical,0.18941358610160539
advocate,0.1914411934329443
gad,0.19254714793593217
poland,0.19324746344402427
title,0.19339273990696965
millisecond,0.19340102062175815
pneumocyte,0.19430274791234636
arg,0.19707828763058535
employ,0.19715046389979837
hepatologist,0.19715639454293152
dependency,0.1992081083135201
org,0.20063832243268975
hemoptysis,0.2041456513982931
vivo,0.2054186454322374
portal,0.20628421430425964
variance,0.20632057351080021
superinfection,0.20632139331146232
anthropometric,0.20771806089168193
integrate,0.2092426712290194
surrogate,0.20924436733578008
items,0.2093146558454484
empirical,0.20942178704206704
multinomial,0.2107134198758228
explanatory,0.21226479247396643
crude,0.21255772549627364
awareness,0.21468808246855703
unlike,0.21509001433660063
istanbul,0.21691163325790302
specified,0.21874319111376406
draw,0.2193098587280341
definite,0.2198531382393108
canada,0.21997798124801016
repair,0.221605392270823
postulate,0.22190262769250002
interpret,0.22332064867819504
precede,0.2234271812082006
efficiently,0.2237839757959309
federated,0.22556632343086963
borderline,0.22565346825344934
preferred,0.22596569204939726
simultaneous,0.2267114327477866
statement,0.22733968589646572
mycological,0.22784441741221553
choose,0.22795370173622628
pharmacy,0.22821132899742347
mit,0.22851656958060973
histopathology,0.22851656958060973
hydroxy,0.22910231272659176
corresponding,0.22951503759948713
macro,0.23051146188981714
agency,0.2322767743908583
heavy,0.2331106988621395
inter,0.23316211179753377
connect,0.23383778666726507
predetermined,0.23384515992494748
subanalysis,0.23427595610191543
ashr,0.23440323119198403
monotherapy,0.23557703440276062
structure,0.24030544324184014
inverted,0.24034894709070836
slightly,0.24060200147664107
physiologic,0.24262687045721287
nurse,0.2437271461607703
unhealthy,0.24395706774638717
ailment,0.2442427417369794
abovementioned,0.24425589093843697
ontario,0.24434539213504722
inconclusive,0.2452650447458194
psw,0.24651989633275936
narrative,0.24832701881665187
exploration,0.2497795942559106
automate,0.25368400529312163
controlled,0.2552942532028387
appraisal,0.255760786741724
aims,0.25656025250161624
reside,0.2586030082567088
exception,0.2603322320172564
sixteen,0.2609916984506556
ps,0.26236126306243285
aggravation,0.26250350638960107
outline,0.2642255082816637
consequently,0.26495446888859564
insignificant,0.26504977937537677
extrapolation,0.26526254233331154
theoretically,0.2658572393647588
prisma,0.2677132080236523
theory,0.27086219482954077
multistate,0.2709089317055617
transition,0.2709089317055617
eighteen,0.27365972605740463
begg,0.27435376416069723
contradictory,0.27456104119991287
individually,0.2753089833798919
manager,0.2753089833798919
conditional,0.2773387170878192
schooling,0.2787679998050044
minimise,0.2788650496208139
sparing,0.27990923013660896
microhaemorrhage,0.27990923013660896
effectiveness,0.2800187470875458
uncertainty,0.2812881116559312
negativity,0.2817999477917368
basophils,0.2823165807798708
policy,0.28248109697098833
domain,0.2825209087752378
novo,0.28567175860498273
correct,0.28924109260847425
contraindicate,0.2902060466728339
nonuse,0.2904824822620696
abstract,0.2906232436811581
sweden,0.2918289843965487
greatly,0.2921310796837159
vulnerability,0.2935748451320478
ischaemic,0.29462100737520636
neuroinflammation,0.29561743144587804
picture,0.2971953583523452
va,0.2976436234751785
classical,0.2982933659650666
position,0.2986127827325038
mention,0.2989231732143592
cyanosis,0.30467491255111323
upcoming,0.30497961108581256
glycaemic,0.30557404561395385
oxford,0.30597976363575113
bayesian,0.30609375297418523
arrival,0.3069926624280338
ver,0.30981946265112265
fulfill,0.31232967300027265
cerebro,0.3131188125390451
subclinical,0.3154091823631525
transmissibility,0.3159479435927165
qualitative,0.31872488120422493
preexist,0.3201891856218084
remote,0.3201992760669559
congenital,0.3205371774619008
chemotherapy,0.3206312904611623
reliability,0.32166000871502104
coronavac,0.32282600333280764
srbd,0.32282600333280764
representative,0.3229561252953846
quarter,0.32342104613976275
astrazeneca,0.3238764355777822
stata,0.3254921590116553
tuberculosis,0.32655283915255195
magnitude,0.3278789093249578
bbs,0.3279528979161858
anatomic,0.32891188238407804
attributable,0.32968978770697976
modifiable,0.3306456329033595
rct,0.33347168228620183
speculation,0.3351196603775459
tubular,0.3372486024616821
mixed,0.34196947367030434
mtb,0.3427748543709146
scarce,0.3428048989694148
separately,0.3428846625038228
pair,0.34343649558332107
reporting,0.3436221362694754
posterior,0.34367973925150347
enable,0.3445968557413255
advise,0.3451825250676075
guidance,0.34575298996802356
professional,0.3463892997778665
nicotine,0.3484838261687805
isi,0.3488503573798826
increasingly,0.34957713000651425
preadmission,0.3507232473432497
bradykinin,0.3512352904606384
deep,0.35138959541282655
modest,0.3516481838529627
cardiology,0.3518467890475391
till,0.3524714998172502
implement,0.3534974772069748
intermediate,0.3543493649775092
xgboost,0.35478594001174507
block,0.35618363022141464
utility,0.35635816744469195
nineteen,0.3567582848076822
hrs,0.3639063551905692
controversy,0.3642752190079155
faso,0.36653124932911335
burkina,0.36653124932911335
inverse,0.36899099604393104
reviewer,0.3691478818140801
extensive,0.36915545447459397
sleep,0.37002277916966203
isolated,0.37210118576846685
usa,0.37256121414260746
following,0.3766541600532918
extraction,0.37676036507594657
utilization,0.3789677412066168
confusion,0.3818074138754526
mechanistic,0.38399162862612846
prediagnosis,0.38730997634942604
learning,0.38935797881992174
publicly,0.389665967733451
weak,0.39003976434472204
romania,0.39126401948664125
reviews,0.3914930274538209
sciencedirect,0.3927485858712393
collection,0.3932524507633362
weighting,0.39330035947582237
dichotomous,0.39483765766604884
suceava,0.3979163034807766
recovered,0.40007461720721205
chloroquine,0.40188319204079637
vigilant,0.4042059628604071
urgent,0.40535634898948936
antihypertension,0.40598912746462157
plane,0.4062383565718621
newcastle,0.40752500674189773
ottawa,0.40752500674189773
conflicting,0.4077195480463561
substantially,0.4089601348453461
cq,0.4094259859004705
krt,0.41166365632325935
engine,0.41455240454135445
necrosis,0.4150618493480236
poisson,0.41680917512335147
putative,0.4182528594241343
itu,0.41983122712592535
allow,0.4207678935067476
results,0.42589929049909964
telemedicine,0.42665305049009905
receipt,0.4279177406936857
true,0.4304500892082066
consultation,0.43068700750186545
limitation,0.4313739552556528
beginning,0.43409706046127866
hashimoto,0.43493821208154654
netherlands,0.43792510223814396
direction,0.4465333907463586
malaysia,0.4506067137826555
ssa,0.4512278981061799
saharan,0.4562393507257646
probable,0.45648681539648434
definitive,0.45781303925204475
apparent,0.458535326024912
symmetrical,0.4622408521093089
application,0.4628520729619977
erectile,0.4692917290339675
inception,0.47171138689968073
quantify,0.4740517660550527
proquest,0.4759215539324645
coagulopathy,0.4773659797898516
initiate,0.4786340536249062
cnki,0.4793254526640301
contributive,0.48098827749499395
europe,0.482944044866212
unadjusted,0.486643541457688
hematologic,0.4875282083804322
materials,0.48976806862649314
duplicate,0.4901737447809174
author,0.5013207813885359
uncertain,0.5069334059606773
epidemiologic,0.508657552419422
debate,0.5090016863586009
ovid,0.5100326380663367
little,0.5104854040446222
adamts,0.5110970978645513
owe,0.5133798125670467
harmful,0.5167266686285964
modelling,0.5191712104026471
derive,0.5204049342140443
aes,0.5297677384164122
controversial,0.53634623891854
restrict,0.5383637618916147
por,0.5384928037048857
mcd,0.5397940592963036
network,0.5471655698568355
de,0.5481535037051323
ad,0.5486588753757081
effort,0.5490359759116565
infectivity,0.5524991471245724
cigarette,0.5525503168933086
psychological,0.554492968430875
widespread,0.5549678296439391
difficult,0.5596251674055501
chinese,0.5609084991462188
ag,0.5642536050962527
adopt,0.5653440793847206
hold,0.5699204631713689
substantial,0.5731264614968115
mitigate,0.5766524294117485
consumption,0.5776831151444028
thirty,0.5785797845855252
america,0.5786348908488578
accident,0.579046216749074
dataset,0.5887003394209983
hads,0.5887757965241854
work,0.5887983350706876
tumor,0.5902610733668094
fungal,0.5981775814994761
exclude,0.5984099869758028
issue,0.599398264934453
claim,0.5996089964807725
ramipril,0.6055074688239257
keyword,0.6074011207395064
grip,0.6092448776805374
conclude,0.6109642673219831
insomnia,0.611788162328155
service,0.6161944595745483
relation,0.6197753661523143
synthesis,0.6271521930444177
online,0.6297674034435686
text,0.6298513155634915
italy,0.6303315857518226
cumulative,0.6326179454670182
income,0.6376217613124806
urgently,0.6386610019669438
france,0.6436928851193617
modulator,0.6473694656100565
colchicine,0.6516355188734622
increased,0.6525325678477063
prealbumin,0.653640614250221
aac,0.6588932025368838
subsequent,0.6591175199285882
european,0.6625351937957794
cva,0.6632433947392526
korean,0.667163319496321
ntis,0.6677147568091313
regulation,0.6703911648800434
software,0.6710051173869364
retract,0.6746714548362385
fast,0.6777971959649095
veteran,0.6784833179839176
inhale,0.6858906181774493
society,0.6876964271871244
category,0.6877082935978468
confound,0.6890124620550409
determinant,0.6915016592874406
animal,0.6941915312629938
concomitant,0.6964251093441811
confer,0.7005040405917242
bb,0.7060115618314214
fix,0.7064622448708034
south,0.7072172569248423
nonsurvivor,0.7083108461624726
egger,0.7133886217596405
occurrence,0.7167786899067169
tapse,0.7218955182450535
administration,0.7248846238757178
act,0.7260496628795938
acuity,0.7400996269455613
funnel,0.7415413547053223
chart,0.7503252203956707
crd,0.7521079423491119
cad,0.7532832363284793
tobacco,0.7539202819304498
matter,0.7560457717684105
hbac,0.7583820556409382
strength,0.7588262558870895
prospero,0.761856573838061
expose,0.7688507903506153
admittance,0.7699420021091407
language,0.7757839559754269
modify,0.781863416958571
raise,0.7868852370843095
italian,0.7919011324927352
pp,0.7992272562284123
nationwide,0.7998941937106764
europepmc,0.803359050584348
few,0.8040540712356048
location,0.818446131164634
prescription,0.8236529535334267
benefit,0.825703846541801
eat,0.8273179642733596
orr,0.8277101345643673
cis,0.8333678981519076
plot,0.833421847964144
mainly,0.8365912202219392
thiazide,0.8372480175193272
account,0.8413765144847662
matching,0.8426535820900016
get,0.8455782113183388
korea,0.8502701843266385
nmd,0.8526599134913716
comprehensive,0.8545853716408118
person,0.8554143613175837
central,0.8600990972346031
consist,0.8693614114910133
relative,0.8734048547488122
sub,0.8735862346505056
mental,0.8786068470855583
vwf,0.8810361038192003
cardio,0.8905608901617175
english,0.8924680491253669
original,0.8929762225007141
thrombocytopenia,0.9066295230892559
eligible,0.9068113126700069
retrieve,0.9074400870658332
considerable,0.9097531283171396
ors,0.9124514103430501
international,0.9267149247264594
prescribe,0.9384139430768034
unclear,0.9411327914650086
diuretic,0.9476793423254994
meet,0.9566121275763836
screen,0.9590073805908387
preexisting,0.9704761898327646
size,0.9748517694905208
scholar,0.9766338256141672
nearly,0.9771103484600102
probability,0.9851263424854901
dependent,0.9883705740765552
insurance,0.9928242515280665
north,0.9961229730580434
paper,1.0142030271964249
quality,1.019735710338208
brazil,1.0293744095933455
inclusion,1.035720472553721
google,1.0444202897447123
likelihood,1.0471031591804787
hypothyroidism,1.065611424268724
race,1.0747721582002792
covariate,1.078770150440941
corticosteroid,1.0932078184151317
region,1.111277767346086
reduction,1.1335808733242232
confounder,1.134160337071316
class,1.1365833792650766
burden,1.167633393055167
select,1.2195810615743352
comprise,1.2209060113574777
library,1.2465050691446005
fold,1.2477311818185242
interest,1.2493853787470828
future,1.2745686737159887
beneficial,1.2757743203887038
discontinue,1.2785782190049255
match,1.2797026227087813
hypothesis,1.2853170071406612
diabete,1.307178016510481
smd,1.3164599970713797
calcium,1.3251646601467704
exist,1.352459699577719
related,1.3647427931265295
channel,1.3679370507649322
introduction,1.3865197009813186
ppi,1.3911321192887183
obstructive,1.3973947061637788
calculate,1.3976095340106809
prior,1.4351286793895055
systematically,1.4383041384207942
certainty,1.4448042599423552
large,1.4626718773901848
prevalent,1.4672568778762451
bcg,1.4847829137327158
mafld,1.495545512477541
africa,1.5041214852863454
blockade,1.5331897278295832
bad,1.5722726666534306
dyslipidemia,1.5870457402720453
define,1.6090791885059574
vary,1.615849862224677
influence,1.6159473986344577
malignancy,1.6358932013384186
heterogeneity,1.6479920818977138
propensity,1.6662350812658615
protective,1.672684566660467
usage,1.7019924454213853
beta,1.7041128922542124
chd,1.7166749585748247
strong,1.7566899037414194
web,1.7651240305682248
adverse,1.7799293635663278
criterion,1.7815752953891344
adjustment,1.8196939948592181
concern,1.8496272480708307
and,1.8626764912448277
subject,1.865082627236048
healthcare,1.8807426585787506
relevant,1.881182526663994
december,1.8819331951307878
medline,1.8994435452477851
research,1.9030365475390212
publication,1.9091413117213645
aldosterone,1.9591004268156182
scopus,2.064518741522919
observational,2.093470279673388
dm,2.1102704758495854
anti,2.135999208010675
science,2.1527047960727206
cancer,2.156673947109031
copd,2.1844488768615022
country,2.1861898887146634
renal,2.201727068366306
indicate,2.2253591567990454
htn,2.2385455048984015
user,2.248663003868164
ii,2.25020229202405
smoking,2.251930288710042
bias,2.2546094481135865
cochrane,2.328739961533226
coefficient,2.3381184623578815
statin,2.3813689053359015
fatal,2.389887264476465
observe,2.4475888949525064
gender,2.4492333712966534
vaccination,2.4687417996446466
support,2.5902871335656914
exposure,2.59802228497977
ccb,2.600221493790488
primary,2.6064752589120226
publish,2.6381491534228827
pooled,2.778901201268568
or,2.7844483213390956
pre,2.8327858883222676
subgroup,2.8412817450700105
sex,2.861030903856621
take,2.868745320370489
renin,2.873598506758336
unit,2.8855355131859346
hr,2.928626821270149
medication,2.976688579794892
find,3.1435071891314434
intensive,3.1655565888794066
assess,3.2026399655893396
embase,3.216870327439003
literature,3.300903471475382
random,3.3288210247318886
drug,3.34419594358648
conduct,3.3704567671097596
interval,3.390842306975762
adult,3.3970353334047116
confidence,3.4128411533338077
antihypertensive,3.418357462050892
identify,3.4841801844094253
perform,3.5761737466107646
pool,3.57910730228225
cvd,3.671752788399301
cerebrovascular,3.6866877700542817
composite,3.8104315681711096
ras,3.8480492933970485
prevalence,3.859804789743561
adjust,3.8990439182012064
database,3.9173658768348854
estimate,3.982055263957565
hospitalization,3.9834172919618878
aim,4.238473410788651
article,4.264496951305916
evidence,4.354962709923001
pubmed,4.42637664132412
ratio,4.610915693378434
show,4.78224519855653
enzyme,4.8566012545325075
convert,4.918111534561247
hypertensive,5.122484384456463
aceis,5.165266092714035
systematic,5.243179182392114
poor,5.449356926369565
receptor,5.548449283064884
raas,5.575123818175739
odd,5.591657298615406
chronic,5.921714378534092
search,6.0340250787461365
death,6.34032277701334
rr,6.755572242417434
include,6.825364814554073
effect,6.840459939694184
increase,7.053388992018376
comorbiditie,7.451918680616799
blocker,7.57203347247496
association,7.636360424145598
severity,7.65568085203007
inhibitor,8.142025529596182
use,8.632387038072526
hypertension,8.852031787206084
analysis,9.194692964284396
associate,9.436209296507643
meta,9.931092896733558
angiotensin,10.733767498367534
outcome,11.07651792976612
severe,11.240078789909614
mortality,11.324575583029073
study,12.000927537629364
risk,12.166595760097762
disease,15.488835616671313
acei,16.484307464750533
ci,22.173650020090754
arb,22.524660434263613
