words,count
programme,0.05770697118522894
connecticut,0.06020098940051609
breathe,0.07208686940215728
detectable,0.07765160745353758
weakly,0.0790367154956912
complain,0.08619962253385785
poverty,0.0918437299209545
agreement,0.09599185575864642
emerging,0.09757521788939046
underline,0.0986068499067285
today,0.0986068499067285
equally,0.09869030515387199
moment,0.09869030515387199
causality,0.09969077242166455
haplotype,0.09969077242166455
simplified,0.10066099398040476
conclusive,0.10316896678284498
abstraction,0.10763575589495573
ehrs,0.10932684353422545
mother,0.11009558923877175
district,0.11153801004413336
prothrombotic,0.11247888019322533
favourable,0.11406024321426678
accounting,0.11489399918720435
side,0.11601517670971317
efficient,0.11918257861841844
advisable,0.11919524270819455
germany,0.12249814097002747
universitario,0.1246011844354079
interruption,0.12487138458134052
autonomous,0.12605741098806936
door,0.1274442573170016
aors,0.12745368785362443
confirmation,0.12772023193216422
cat,0.12780180329602944
requisite,0.12780180329602944
kit,0.12780180329602944
paulo,0.1288070615927554
bivariate,0.13167835390482768
hypersensitivity,0.13210634358016138
weeks,0.13321517222466786
advantage,0.13401486802257717
precautionary,0.13540402366599644
absorption,0.13540402366599644
rely,0.1362541607385248
spearman,0.1375489199221111
psychiatric,0.13757051193621095
soreness,0.1378532191610968
computerized,0.13785978788664371
entity,0.13810731945829835
naso,0.13886796530508586
exam,0.14011670591897135
season,0.1433642735881111
underscore,0.14429980770330428
emphasise,0.14454738421110183
descriptively,0.14681106028209356
rounded,0.14831209338392487
minute,0.14906899223160627
shift,0.14913482599262834
enhancement,0.1496160502789941
septal,0.1510105013890179
false,0.15143561936390176
postdischarge,0.1517496103898885
representation,0.1519099005004092
portend,0.15193699972862149
mar,0.1522250301676569
reduced,0.15259903073921344
systemically,0.15444684684700907
hesitancy,0.15456140960859735
nanyang,0.15595805037085766
frontline,0.15639727633910094
incubation,0.15724009679972234
unusual,0.15766725773818555
pranobexum,0.15921364719760753
minority,0.15949417694227053
glutathione,0.15959533971489398
originate,0.15984042179800792
ehr,0.15984230845977704
undetectable,0.1606607363355919
private,0.16154433943220664
pave,0.1627409168549126
overcome,0.1644001748403069
guinea,0.1663292243547274
bat,0.1667608502759371
neonatal,0.16703627585523942
modestly,0.1673191023507857
dedicate,0.16739936743175926
exclusively,0.16739936743175926
absent,0.16876007175679808
compliance,0.17011306098436504
resolve,0.1701357721792206
genomic,0.17015093425965402
microbleeding,0.17096519260659057
actual,0.17194466841184852
epicenter,0.17246829368527536
kinetic,0.17320616096132885
ascertain,0.17335095428984842
wall,0.17360115280665883
fractional,0.17417762588725272
belong,0.17799232007676924
disturbance,0.17839510315709423
retain,0.17841668908403657
expand,0.17920002400903431
seroprevalence,0.1806163323416176
strip,0.18075571915284522
med,0.1810325295007844
northern,0.18188769712668582
believe,0.18240143561021993
algerian,0.18248282933933327
tendency,0.1835095408409147
indicative,0.18358901985389908
applicant,0.1840589066210969
item,0.18542223060572127
nd,0.18707729189721228
catch,0.18718677737520123
lethargy,0.18739441248883157
ago,0.18821682548753405
lima,0.188851659776095
military,0.1894640660287505
feeding,0.1903916076938736
preparation,0.19081017866807384
utilise,0.19199849770637545
proximal,0.19208100525549215
compatibility,0.1922574519472957
tested,0.19273228187847075
diffusion,0.1933223515142624
kingdom,0.19396370408560776
uptake,0.1963658347586394
postinfection,0.1965722692859201
perception,0.197213699813457
hairy,0.1999174712556307
predilection,0.20268274891002563
egypt,0.20329112125456025
sob,0.20362054423225973
irregularity,0.20563040789586942
copy,0.2064294499026618
etiological,0.20686559668823884
cardioembolic,0.20686559668823884
computed,0.20741231611025648
electrophoresis,0.20750222571875912
bacteremia,0.20795623962821938
endotracheal,0.2086465501009953
disseminate,0.2093038164756736
mumol,0.20983900294498783
morphology,0.21017505887845703
malaise,0.21054813745310463
ard,0.21092351367355608
delhi,0.2114602863896603
metastatic,0.21174855580749222
antimalarial,0.21181677860123518
solely,0.211823410042539
antimicrobial,0.21209278512040064
export,0.21371302064259776
sheet,0.21371302064259776
intravascular,0.2139999476826872
deficient,0.21428751737602528
technology,0.2148463999251794
potassium,0.21520040462148315
symptomatology,0.21571246748931655
scarcity,0.21599662487775992
sum,0.21709121377053808
deem,0.2196557002844435
provincial,0.2197358380793999
osaka,0.22023629620929785
virological,0.2208238868440824
sever,0.22101024718471912
union,0.22154846094671848
insufficient,0.22173014471774172
paucity,0.22212973884140552
dormitory,0.22225308522209858
migrant,0.22225308522209858
security,0.2231217518221485
allograft,0.22350248140513962
unilateral,0.22380070133015836
formula,0.22407348239464497
train,0.22422272770432178
multidrug,0.22449803359653872
institutes,0.22459694248036755
viii,0.22495776038645066
character,0.22567557270198374
radiograph,0.22612145905041398
tehran,0.22631894490525795
alleviate,0.22672628809318657
biologic,0.22699578002592272
imperative,0.22988624456765966
congestion,0.23125122672488158
prefecture,0.2316057528892883
maker,0.2337186620845076
suggestive,0.2341200462453161
fev,0.23446253987639093
extensively,0.23728889794788144
rvfac,0.2381431647834953
official,0.2382241534059068
immediately,0.23891155205859102
obvious,0.2389800010247842
microsoft,0.23996012775143305
excel,0.23996012775143305
quarantine,0.2407231095757107
surge,0.24166381527717698
ordinary,0.24182505789810366
exchange,0.24186677121886138
teaching,0.24216068221438572
dizziness,0.2433476565062305
careful,0.24724755107869864
structured,0.24724887513926844
eosinophilic,0.2473608230007386
unvaccinated,0.24868538164398013
multilobar,0.24979720501675126
slight,0.25007800161385296
seventy,0.25085835761973346
cautious,0.2511286704057547
ics,0.2522144069412663
guangdong,0.25229508167888276
rest,0.2538138433188911
latino,0.2543786424283827
distal,0.2545166975461624
madurai,0.25490737570724886
regional,0.25496262398888797
breast,0.25623035016143264
neuroimaging,0.2564477889098859
trace,0.25709150188216945
sheikh,0.25730789709161994
distinguish,0.25762735132603387
demand,0.25835134439181906
beck,0.2589691790596014
inventory,0.2589691790596014
prominent,0.260765727956953
pulse,0.2608070811959847
magnesium,0.26144408108277106
algorithm,0.2621632338505746
pfizer,0.26229044907680443
biontech,0.26229044907680443
sichuan,0.263030349938875
peep,0.26357504537443244
neutrophilia,0.26435217413750967
postoperative,0.2663176747473247
mos,0.2664303444493357
noor,0.26703095285530376
rtpcr,0.26802973604515434
soon,0.2687787378067522
coinfecte,0.27039877886132835
albuminuria,0.2709023855349459
designate,0.27166948128223795
robust,0.2720112364293542
higher,0.27269045518287666
announce,0.272849379651059
environmental,0.27288178782027295
