words,count
feb,0.8618661100568635
sua,0.8871426813807053
vr,0.9204376731088624
modified,1.011766073929375
jan,1.0420336070053813
extremity,1.0621595109113724
zhejiang,1.069277954222072
reader,1.125623751535847
persistently,1.13449970353328
suspected,1.144018528177474
dwell,1.1669218800642833
triple,1.1760911422400122
multisystemic,1.1842952935870463
eighteen,1.1891245596189546
novo,1.1915251596499186
stillbirth,1.1984005767504227
recording,1.2373699551071027
qt,1.2490464870474733
mechanic,1.2611622361436887
branch,1.2704802619510591
dizziness,1.271608830415437
individually,1.2847174769319307
favourable,1.285484662360561
enoxaparin,1.3028072879442152
totally,1.3033644570212042
yr,1.3197386268632434
hrs,1.3197416775109407
tg,1.3287360600996396
supplementary,1.3391733623092035
nc,1.3400644855520443
definite,1.3536287429172364
fifth,1.3646488663870593
counterpart,1.3659488027209974
increment,1.3724794216972058
tumour,1.377455080599312
mix,1.4192796107369188
necessity,1.4304230702743501
derangement,1.4326633031920715
febrile,1.460781509013714
applicable,1.4613796261606726
hemodynamic,1.4659112934233167
cmho,1.4741284464405777
cad,1.4827127047776518
affiliate,1.4856042302050882
baby,1.4942241063578185
amyloid,1.4998911371231956
fpv,1.5037367565094963
asians,1.5124766006472454
arab,1.5156638366927404
boy,1.5259221864438148
ga,1.5341330371119632
inferior,1.547891133806823
nosocomial,1.5486354851740431
discriminatory,1.5510644456844531
unfavourable,1.5535261532365858
anthropometric,1.5697525475597613
thromboplastin,1.570137675507994
prognostication,1.5749555295829567
apolipoprotein,1.5938996383676258
ribavirin,1.5979965299833685
intra,1.6066978418882665
carbon,1.610372505768913
computerized,1.617656708558445
involved,1.6197620156364378
bariatric,1.6263975599197007
thirteen,1.6332621766721582
ef,1.6361027276510565
hospitalized,1.6372062571424937
sao,1.637235566942123
frail,1.6487058975866404
ppi,1.6564758776610145
congestive,1.6653511137765458
categorise,1.674343985344999
vasc,1.6851203521142115
bp,1.686079032562274
aecopd,1.6890885608179018
seventeen,1.693261378475212
vd,1.6956245208001324
receipt,1.7006394921112467
children,1.712262561831408
gt,1.7136474295523771
portable,1.716513595749507
fluoxetine,1.7188659650522704
cortisol,1.719227386802326
specialized,1.7407700807012887
aggravation,1.74950816867179
agi,1.7516523902248493
dependency,1.7545228208216852
patients,1.7635303833498142
coexist,1.7717948776797248
vl,1.7765621717342495
krt,1.7810301873953402
irr,1.7812029986616995
height,1.784688403112815
maximal,1.7885991498826508
compete,1.7891513821685778
patchy,1.795390274860133
stratum,1.8082548361366597
stratified,1.8137800510592859
japanese,1.826107874101003
neuroimaging,1.829838289452299
aga,1.832047929597075
stepwise,1.8363782808510702
chd,1.8515174298431343
ly,1.8557221775976205
bivariate,1.8678966297002466
union,1.8682652239064568
wall,1.8712872555592277
multifocal,1.8754143023139733
milan,1.8813122324740927
qatar,1.88138227506506
remained,1.8824142416167886
ehr,1.891173098215885
prolongation,1.8916912652187354
breathlessness,1.9002557901572414
percentile,1.9006814692765104
hscrp,1.905622148919666
nodule,1.9126964047892159
externally,1.9245231941401948
diseases,1.9324628474535983
washington,1.9383496720845554
nm,1.9412112787567788
discriminative,1.9457855963637285
uln,1.9604611224850244
uncomplicated,1.9709248804112471
ht,1.9714933055544464
observer,1.9759885332122598
wean,1.9767294229692431
nigeria,1.978593359586007
biochemistry,1.9803625703972578
combined,1.9919356568907753
rh,1.9945463825005132
verify,1.998426498455268
absorption,2.004153807476669
categorical,2.0056456303030332
inr,2.0056780227241138
odds,2.0063441173078354
anticancer,2.009663158507569
aggressive,2.011568647717582
kdigo,2.0201458987258025
equal,2.021558168209567
po,2.022388552385523
usefulness,2.0236706515002694
confounding,2.0253657478604192
results,2.0342500954976095
cannula,2.036192296788837
angiography,2.0406752348436323
weighting,2.0428693594486282
ors,2.0443664717517778
semiquantitative,2.0531119638584965
madrid,2.0710231367998424
sarcopenia,2.0728961802870076
iei,2.081388326993875
rox,2.0835349469433107
lpv,2.0908339376107836
off,2.094200277494179
sum,2.0962748397639563
enlargement,2.097191152221484
ethiopia,2.102792144260249
visceral,2.1102014290019664
arf,2.110499409276642
tat,2.121687582126931
preeclampsia,2.1266143615538127
ordinary,2.1291295071341287
glomerular,2.1330018991110853
infiltrate,2.1352281707069185
anesthesia,2.1444680263657947
morbid,2.1456157805474865
spss,2.1472466232418173
korean,2.1491448902954975
shadow,2.15413599855797
alive,2.155288403773974
predominance,2.170962230074152
crrt,2.1796990506192158
filtration,2.184319114529225
steatosis,2.1876643246777268
intake,2.1938797906248593
cardio,2.1958471035250477
trimester,2.1971238886561557
capa,2.2120283149214925
hypovitaminosis,2.2147455560037894
alkaline,2.2201310121288307
estradiol,2.2226453715411227
thrombus,2.231179528602515
dead,2.245703555068524
emphysema,2.245836047268722
ami,2.2459358906339455
radiology,2.252578961076883
posterior,2.254789401994528
phosphatase,2.255137941666464
ascertain,2.262590146861827
aims,2.2796000541272465
deteriorate,2.283781060055311
turkey,2.317926111434823
ageusia,2.3523081564622284
lasso,2.357478894469667
tachycardia,2.3633961538151538
kappa,2.3688331181318194
inspire,2.372681319524106
neopterin,2.3793341559351155
eosinopenia,2.380144987705792
peep,2.390574659846975
lipoprotein,2.392972240108723
west,2.3931839209993324
separately,2.3950566763218792
mp,2.398225496285307
tbil,2.4051620130055262
operating,2.407751738472241
natriuretic,2.4082779779096892
ejection,2.4190920034084344
microg,2.4393825826597846
cesarean,2.449500903274239
width,2.4750227740442523
opacification,2.4826838233283928
grading,2.4858952417927336
fdp,2.495001846283421
compatible,2.497347686826315
neu,2.5061692942488643
cr,2.514667404410385
bedside,2.5170789790022825
teaching,2.5305850670560357
fibrillation,2.533647446359373
probnp,2.5396293810506507
fisher,2.5602683548092577
tni,2.5726776940200087
cu,2.5737842807116107
lvef,2.5902524157312183
rho,2.591884804808658
cbc,2.6135755678021138
leucocyte,2.6200392522162477
ild,2.6251090945261772
preexist,2.6282971276761726
attenuation,2.6298802216437362
cpap,2.634517009600066
cv,2.637178565451314
hypocalcemia,2.6393162427580066
etiology,2.6395336597299566
superior,2.645778986296029
neutrophilia,2.65336858093895
hydroxyvitamin,2.658712907665019
parenchyma,2.663313069047084
altitude,2.674630579061979
univariable,2.6911519635539674
calprotectin,2.698704259897689
perfusion,2.7063564676570486
exam,2.711736376204694
predominant,2.7277990874783193
plot,2.730483236416652
nonpregnant,2.733158557861549
bronchiectasis,2.743873295174461
echocardiographic,2.7494667386954146
lactic,2.7550013690122035
chance,2.7555700613025373
suggestive,2.7566581635766374
excellent,2.7694106294810306
chart,2.7787209227615675
hu,2.7826189800479906
analytical,2.785796275141024
echocardiography,2.807046579008522
prescription,2.810337143371003
derivation,2.81120435472528
alp,2.817545409841898
calcifediol,2.822939777173108
methods,2.835602137711735
quick,2.836935625351284
rads,2.853669032656052
proadm,2.856437492062528
vitd,2.8854774724441095
operator,2.894674235343684
pearson,2.899230347441383
cis,2.902489820423641
tongji,2.9087504032682756
aspirin,2.9136083840845304
mann,2.9136199172390946
egfr,2.914106530572454
whitney,2.9220713613280838
lmr,2.9287179667385423
lv,2.941480385596787
correct,2.974369132326721
insurance,2.976225068091918
rmd,2.9802613005207146
retinal,2.9854174057837572
ketoacidosis,3.0000931874242736
tertile,3.000996020157343
ra,3.0029968915098557
hypoalbuminemia,3.0141898239288603
suspicion,3.0226906386881356
ctss,3.0412858284832027
hfnc,3.0485335211332196
designate,3.0549428974281674
lipase,3.056265896354541
mpv,3.056912950472298
tt,3.0669559955868206
vein,3.0740347730781217
fbg,3.0894812449600004
lab,3.105650815746324
mul,3.115788206469583
aptt,3.120704948362049
atrial,3.1248906909144645
yield,3.140128569540082
eighty,3.1440042864878275
bnp,3.1486510369915024
regdanvimab,3.1541682898172825
deficient,3.1644679078085303
warning,3.1710791500221887
exact,3.1776487342643787
ohd,3.1815636481416005
complicated,3.1834688117250094
gas,3.1902520128099683
sodium,3.2211398115364718
left,3.2283265700719728
gradually,3.229107205487397
weighted,3.2297877421181633
qsofa,3.2536290947897344
hemodialysis,3.254885098131261
proteinuria,3.2681083364204166
ps,3.269668026872904
fib,3.2753608795527165
tss,3.28848343656416
diameter,3.2970335592853512
vomiting,3.2975336406027616
strength,3.3003061604028585
leukocytosis,3.301662138712293
ac,3.305874830212858
magnesium,3.310847203249323
scarce,3.315644962701498
unfavorable,3.329679649708538
hg,3.3317836278981092
easily,3.3329046500078228
nonsurvivor,3.334372184556374
rf,3.3378479552114744
plt,3.3613023958460486
gestational,3.368400959053602
outcomes,3.3773625072826703
pulse,3.3838837160788744
pp,3.4185676659309134
septic,3.4217652441488022
semi,3.4443048919610924
helpful,3.446770041037594
nafld,3.479714349061362
nausea,3.493052307809284
ph,3.533920970989377
postoperative,3.554965786110775
vat,3.557407033219289
spearman,3.559727874418912
nmosd,3.5682248773530203
nt,3.58278329150753
confound,3.588726951287111
multicentre,3.628087442043156
measures,3.633798217357848
perinatal,3.6397300274940103
hyponatremia,3.640800025048407
parenchymal,3.647800735324525
ft,3.648611736462052
pni,3.657807318498708
visual,3.671392379164861
paving,3.6719083936156443
systolic,3.6798986942832856
japan,3.704770308622498
bun,3.704893745337955
predominantly,3.7119836478688444
ap,3.7148572936963102
cirrhosis,3.7211636745841528
arabia,3.7332643298601935
glycemic,3.7373935368535403
calibration,3.7448016541456193
red,3.7515281266772367
lt,3.7717091659965147
niv,3.7867560471731068
separate,3.8005997508244014
diffuse,3.811689957910624
intermediate,3.8216943248146373
square,3.8379104572562484
mexico,3.853592619336293
aceis,3.8718548201683687
ctpa,3.882294148772072
dyspnoea,3.885857824437561
zone,3.8884319333441346
inverse,3.890649376262703
neonate,3.941429005435464
cm,3.9441735587159283
cap,3.9582824401369465
myalgia,3.96516150039273
seventy,3.9669840156676166
thoracic,3.9693618951466805
alb,3.9764228131794868
segment,3.9782835858841863
quartile,3.978773852133263
deviation,3.989141343184995
noninvasive,4.000700956840632
tend,4.004348592613536
ctni,4.012488248423133
ggt,4.035683742124886
ninety,4.040323641281328
crazy,4.044760821981187
discriminate,4.049109294693323
methylprednisolone,4.0510841779465645
rheumatic,4.051107924275179
stemi,4.052070095653543
cfs,4.0601328730586035
pancreatitis,4.083464443714715
hdl,4.107324997724731
lymphocytopenia,4.112964886545592
ktr,4.1189724905050795
hb,4.126516060523391
thickening,4.129663965364683
cld,4.130206187721605
subpleural,4.13438148680461
infant,4.147047922879601
apache,4.15241752670619
distinguish,4.1656738223401435
insufficiency,4.173906929880773
nitrogen,4.180983036819738
interstitial,4.1822917243711695
newborn,4.199934896728433
sore,4.204051304867029
picu,4.210690517167591
mb,4.2162411846468455
af,4.2264302843908474
sot,4.247135114851555
readmission,4.253294907474266
import,4.2798838951571225
transaminase,4.283498558343318
agreement,4.284568718417458
qtc,4.329764571246155
mulbsta,4.350809462175464
york,4.385191352490822
sp,4.395119594331931
asian,4.396114538151396
radiography,4.402851995349416
discrimination,4.436391370777308
iu,4.440105154620729
consecutively,4.443563202323342
matching,4.458418136464823
fast,4.461132758986742
cci,4.489539812299073
ecg,4.493907026006021
log,4.498476810933173
preterm,4.4993970684875775
unadjusted,4.525481988855478
hf,4.529469334669412
ventilatory,4.56108958896238
rrt,4.587885186848205
radiographic,4.595920078387964
gram,4.641962821286466
fraction,4.648576533279025
charlson,4.666212983419647
residual,4.680143368933076
creatine,4.6802275819029395
partial,4.700500371746606
osa,4.723328708841763
auroc,4.727763029083916
african,4.749202152222063
kinase,4.772632289822174
korea,4.835681399755082
sequential,4.856684081624023
extracorporeal,4.891380012273843
hypertensive,4.922846732133176
vasopressor,4.928818410046918
prothrombin,4.969367306121918
rank,5.017227866352547
percent,5.020955000100514
bilirubin,5.035866956962484
thrombocytopenia,5.042525974549664
arr,5.064032190054037
saudi,5.0765361447469814
closely,5.093869570601532
haematological,5.114828770633293
vital,5.131885887546913
neonatal,5.134293774902853
dialysis,5.204323712295272
overweight,5.2395953137765385
covariate,5.268551183172049
throat,5.281656125993041
diabete,5.345790830501228
infarction,5.360412813829037
nationwide,5.382095151243971
confounder,5.388400662720892
fold,5.457459009334556
embolism,5.4689416579464805
continuous,5.493996246469644
hbac,5.53262420123557
ivig,5.544912970942148
anemia,5.5452653677546175
hrct,5.563954504183736
saa,5.580729684185524
radiomic,5.631552091059278
pt,5.6856985237219755
abstract,5.686590007364639
prospectively,5.708746029857304
birth,5.743386964417358
hepatic,5.746886760121196
news,5.7719001565700605
reference,5.772782575891804
referral,5.779288443972994
calcium,5.789863741547676
hematological,5.799576497704883
radiograph,5.801595043915362
coefficient,5.81032334330959
wmd,5.819831373399506
acquire,5.832557431416427
intubate,5.834456209790132
cutoff,5.836801648047664
categorize,5.862367752548278
radiologic,5.870646409764827
sedimentation,5.931951113629944
testosterone,5.95359840523698
arrhythmia,5.963789878139526
tcz,5.994516458507308
mr,5.9952448637679145
cerebrovascular,5.999210802691998
min,6.0104595382710455
simple,6.014122496445802
abdominal,6.0388851321038475
kaplan,6.051881438115607
meier,6.051881438115607
adjusted,6.087953415812034
thirty,6.096464298548634
dvt,6.118890153949778
statin,6.120749185683472
esr,6.1358399374252865
rv,6.156699695674877
tdm,6.160500415386411
erythrocyte,6.162943302456574
ahr,6.164568577350689
replacement,6.170618447623014
exclude,6.172854543248615
routine,6.186597885541333
obstructive,6.2129350300870145
nomogram,6.229923261340767
optimal,6.23584685472601
blocker,6.238505679536454
final,6.242081585275692
nmol,6.256383836198361
lym,6.308957809768938
rdw,6.311313054605113
mm,6.337684768181359
materials,6.370132337046722
thromboembolism,6.383268905519647
glucocorticoid,6.3991058926908195
chi,6.507049206235232
leukocyte,6.517115052359527
alanine,6.558469631528495
artery,6.571226620558043
occurrence,6.605809362510276
malnutrition,6.673016179630403
shortness,6.701412499089551
effusion,6.74149198569574
prevalent,6.742753117855973
nutritional,6.85469498081666
black,6.885921168925193
spo,6.8972871265420626
venous,6.937996721342567
diarrhea,6.9588331210738446
muscle,6.996551053409731
appendicitis,7.012302345305517
right,7.03591194761225
dka,7.081409724345973
deterioration,7.088197258406214
ecmo,7.105921325698793
vte,7.109988242559692
delivery,7.114181843079489
centre,7.175853000466944
zinc,7.189289062089876
ss,7.22870781115771
psi,7.275413242631699
nonsevere,7.2834949355647005
shock,7.3001508669019435
comorbid,7.324894759146351
hispanic,7.327953260663978
ventilator,7.356561566729507
proportional,7.38806995438303
radiologist,7.407111616543584
ethnicity,7.433691902808129
plr,7.492293333076115
mmol,7.511557026613795
urea,7.5669884909591465
eosinophil,7.577729087275385
stratify,7.689471426998795
coronary,7.696727148438163
ck,7.697680027669029
weight,7.719181442838944
wbc,7.798867955258482
race,7.825850855268366
arterial,7.857053344095199
transfer,7.859066393018584
los,7.867913547991376
ventricular,7.924836013936521
breath,8.071696625562787
quantitative,8.072723441711588
severely,8.09719021341399
aspartate,8.111355289792623
clinician,8.14765091120786
pe,8.16326971978904
aged,8.166844384433729
august,8.2443603455222
measurement,8.307317189601731
advanced,8.315492473191963
statistical,8.321122963097196
extent,8.392632082204491
iron,8.402465464739139
absolute,8.408139980709223
malignancy,8.41780659222152
extract,8.429499600571049
survive,8.50909458206105
copd,8.56886114032274
sofa,8.59372794178502
frailty,8.65596463865096
adjustment,8.798420320287208
lobe,8.809773325427926
hemoglobin,8.816165842689129
frequently,8.84687601995817
fibrinogen,8.893003697651192
hospitalisation,8.94054521021141
oxygenation,8.947163634786115
significance,9.04981167679776
hs,9.061804737240633
ward,9.098029652572102
pressure,9.161304609037499
pleural,9.340180934615901
probability,9.387081952962278
elevation,9.444808409155156
pao,9.49684570630807
examination,9.49719039333197
glucose,9.520050186470893
comparison,9.52395455165763
headache,9.60742701488886
suspect,9.646934793321561
fio,9.658131462737256
pg,9.704257561979963
ray,9.723322477777394
stratification,9.769976505811501
validate,9.829819583501875
st,9.83152883676688
deceased,9.900683963965019
trend,9.90665431155085
biochemical,9.94065735990985
maternal,10.003854772799787
ckd,10.067023285885254
curb,10.079353642254532
distribution,10.08935989644724
imv,10.112988469342875
propensity,10.127841947246237
interquartile,10.218485112435197
multicenter,10.320324192597964
cut,10.352176275854017
subgroup,10.360299480925587
bilateral,10.403623779234126
validation,10.470085650019081
kg,10.549059139365816
hospitalise,10.557631822842785
sd,10.603415085328884
useful,10.621798861870326
july,10.676497303315088
dl,10.89305971965224
electronic,10.915651676787714
mellitus,10.919809383601102
image,10.995142866220304
ggo,11.013113424489315
mass,11.11123122059713
scoring,11.175054900311556
mv,11.21248284599663
dm,11.295445829336405
material,11.310392333851258
operate,11.409329480447099
analyse,11.419254353149936
frequent,11.461050603644368
lymphopenia,11.695069329113853
creatinine,11.698325764779694
ultrasound,11.761231363208296
tertiary,11.804228656989972
confirmed,11.887184722223752
inpatient,12.096901346518171
requirement,12.179569556804614
alt,12.22861952124817
composite,12.245657019348583
myocardial,12.33917947717188
elevate,12.432071226433829
aminotransferase,12.54922682921871
obtain,12.5508838777048
performance,12.58566921720544
sign,12.588342564600925
univariate,12.666846921099628
pct,12.708583391873132
saturation,12.779241334635813
introduction,13.004768673982252
percentage,13.008252461065911
good,13.096861660962306
classify,13.15672143781018
receiver,13.456008116405158
troponin,13.527486956987739
body,13.693790915166705
deficiency,13.792762069454152
ground,13.798871449845873
acei,13.826557094421082
heart,13.865443639709733
glass,13.884740509461798
calculate,14.127351565636994
undergo,14.154008904990459
tocilizumab,14.221056968902936
bad,14.233511986350425
divide,14.283124873455543
