words,count
maryland,0.0660592609460397
cholecalciferol,0.0724433645583448
currency,0.08691525757140842
rob,0.08865736088056997
london,0.08965504425976192
birmingham,0.08965504425976192
minute,0.08978536134098036
internet,0.09100069591324726
comparability,0.09160905328537092
periodically,0.09160905328537092
finish,0.09252560831470208
pharmacy,0.09327936775583281
latent,0.09771367825722146
equal,0.09783299004372248
unstable,0.1043054472622591
whichever,0.10527909260111135
narratively,0.10557591174613984
rage,0.10595565654072775
instead,0.1080427200675691
te,0.10862541783025118
ami,0.10862541783025118
nee,0.10862541783025118
orb,0.10862541783025118
cooperation,0.10923780906644631
myelodysplastic,0.10951523578305283
recording,0.11145968659490049
aors,0.11245785915215951
affiliated,0.11245946671828858
parametric,0.11391887071952153
yes,0.11416029228647076
moment,0.11429810534438042
remotely,0.11447353066324353
discretion,0.11783833556122476
kit,0.11792142868855836
queen,0.11862635039374593
elizabeth,0.11862635039374593
in,0.12538523052384448
endotracheal,0.12539499645323662
speculate,0.12647072985569505
circulatory,0.12687030121351967
hepatocyte,0.12766779085474733
agreement,0.1307043426799306
nov,0.13094216256084007
saes,0.1315464731816295
rupture,0.1326547828060876
minus,0.13364997744513862
heavy,0.13448597185045597
bloodstream,0.13516529586459014
ration,0.13533643826717315
ethic,0.13587861657111222
bivariate,0.1367830626486311
dependence,0.1373732714223878
inclusive,0.13861023546589107
poverty,0.13898303634855796
capsule,0.1399190516337492
submission,0.1399558318333251
supplementary,0.14033100928512987
terminate,0.14084429369530274
judge,0.1413093209656789
veteran,0.14472270875141266
lmwh,0.1448338904403349
piedmont,0.1450168781744165
ritonavir,0.14569380633985368
lopinavir,0.14569380633985368
table,0.14642479933424296
subcutaneous,0.14643992492314684
glasgow,0.14759765652772994
haematopoietic,0.14769803552899988
selective,0.14781090521546825
iatrogenic,0.1482625374945426
ideal,0.14848567846748664
unlike,0.1488830861770986
equation,0.14931693391040582
reconstitution,0.14949254692750322
placenta,0.14975254632455093
accept,0.15060094234266194
ribavirin,0.15080828633687648
saps,0.15086481213584713
applicability,0.15372045209928265
appropriately,0.15376701957393643
perioperative,0.1540169402273483
amidst,0.15530103373631024
royal,0.15631210392735945
dialysis,0.1564218120271375
computer,0.15759337257727868
reinforce,0.15836399005066995
influential,0.1590135889215986
emerging,0.15927454907167118
fund,0.1606066373129505
efficiency,0.16070924238611328
territory,0.1610080379075734
tolerance,0.16197805139757837
relief,0.16268120233591768
glomerular,0.16426217809719845
orange,0.1643615409344242
sae,0.16443309147703683
reviews,0.1646923050885375
primer,0.16486199378241345
strategic,0.16512058800372323
stand,0.16530311422612892
swallow,0.1656887998183711
cdc,0.16584855811970203
respective,0.1659915435380975
latin,0.1660525309288237
blotting,0.16685689313055838
storage,0.1670149064642473
adjuvant,0.16721019902623185
tablet,0.1674538134437578
pathobiology,0.16763295019344238
translate,0.1680689376932005
citation,0.16910227039197262
isrctn,0.16940252255266214
educational,0.16941344795208185
fourteen,0.17097985290467937
evaluable,0.17192026402446012
methodswe,0.172328439571975
preferred,0.17267467993148589
mco,0.17352827689871161
movement,0.17352827689871161
transient,0.17371462668203708
dorscon,0.17406576007103358
email,0.17475697739544863
intensify,0.1755210146143482
antipsychotic,0.17603944542650393
hyperplasia,0.1763144713990443
decade,0.17737785306225834
centrally,0.17748030481299
funder,0.1775958214465866
northwestern,0.17781482948416516
wellcome,0.1785305805488405
scoring,0.17853525622099087
categorization,0.1787978063454283
centers,0.179077424325412
lombardy,0.17916507729457923
pharmacist,0.17932096643782391
problematic,0.17964007367600096
sni,0.18050222399740315
cpap,0.18104236305041863
niv,0.18104236305041863
nucleoprotein,0.1820301651636949
assignment,0.18370468466104464
methylprednisolone,0.18385210452425962
rash,0.1841773886407161
insufficiency,0.18469951009744837
dice,0.18505888927369843
enzymatic,0.1853812742352085
known,0.18541866052673278
thickness,0.18652119792029262
preserve,0.18657776470762177
sub,0.18716454394117285
transgenic,0.18735575455739728
saline,0.18739707069178654
reassuring,0.18869534083508183
gas,0.18900728088864152
submit,0.18908953914286036
soft,0.18910620974005504
msk,0.18969280790887494
orbcel,0.18989689844175814
reasonable,0.19069271350913253
modeling,0.19142215103888713
dosing,0.19222910264172394
argue,0.19258004571943768
interventions,0.19326654306629895
neutrophilia,0.19358160882783867
sensation,0.1942637101184485
stressed,0.19459794514173634
spirit,0.19467693243595574
bag,0.19567587332003392
accelerate,0.19650530456073648
participation,0.1971729218284149
anesthesia,0.19726365149409153
ambulatory,0.1983460440802141
interdisciplinary,0.19875368098026205
contraindication,0.19927660724050855
adipose,0.19975002746556558
arrhythmia,0.2004188792590848
forward,0.2005556882734243
persistently,0.2016930350613647
willingness,0.2017538753687116
pharyngeal,0.20269652336545926
stratified,0.20291679230709864
prolongation,0.20293574646943707
va,0.2037240501814716
hungary,0.2037240501814716
convenience,0.20383116000448892
text,0.20417994890160956
thought,0.20432014943322035
motivation,0.2051510302776297
proximity,0.2054393665565275
med,0.20634618348351386
ig,0.20636049171947846
ubiquitous,0.20660455267801722
sore,0.20712158361693805
unselected,0.20746722002729542
orally,0.20748646241829172
fitness,0.209565297744578
superior,0.21009366132839774
abortifacient,0.21073046162373282
hku,0.21093009688053163
valid,0.2110098423082813
unusual,0.21126726199956192
allergic,0.21138316376810667
termination,0.21218232061484396
assumption,0.21260867498332023
recombinant,0.21297106841674857
rai,0.21322460192728496
antiretroviral,0.2136931941405744
prednisone,0.21472010012111553
hepatic,0.21495609323571252
pleiotropy,0.2166685423849613
